Pillac_TRSP_U6

INFO
CREW COUNT  SKILLS    TOOLS   SPARE PARTS
       18        0        0             0

DEPOT TECHNICIANS AND REQUESTS
ID           X        Y     TWS     TWE    Serv     SKILLS   TOOLS    SPARE PARTS
0          0.0      0.0   420.0  1140.0     0.0 	[] 	[] 	[]
121;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;22.0500;12.9167;26.5167;13.5333;16.8167;31.4500;13.0333;14.4500;21.8167;13.3833;24.3833;16.5000;19.7500;9.7500;20.7833;12.7500;17.6667;19.1667;28.3500;19.3500;15.6833;29.0000;20.7500;12.9833;15.6667;9.3333;17.8667;18.1167;11.9333;10.2000;26.3500;14.2500;19.0667;28.9500;14.9000;12.9667;13.1500;30.3167;27.1333;14.8500;8.5000;12.3833;11.1500;18.8333;13.0333;11.9167;16.0167;12.3500;30.3167;11.3167;14.6167;33.9667;13.8333;4.4000;14.7333;18.1667;12.5167;26.1333;12.6833;20.3167;12.8000;12.9833;13.9833;23.5000;21.2167;11.9667;4.7167;12.6000;9.6667;11.8667;23.0000;15.7333;15.1000;15.7833;19.5333;16.4167;16.5333;17.5833;14.8000;22.1000;18.4833;12.3167;15.8500;12.3167;12.3167;12.3167;16.8500;4.2000;16.5667;14.4167;14.7833;11.3667;13.2667;12.9500;19.4000;12.9500;13.8500;9.1333;9.4833;8.4667;20.4333;14.9833;0.0000;19.3833;7.6000;15.2167;14.0833;13.8333;17.0333;11.4167;11.4167;12.3333;12.7500;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833;19.8833
122;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;25.8500;18.8000;25.0167;19.0333;13.7833;29.9500;18.5333;19.9500;22.6500;17.0167;12.7500;13.1333;25.2500;11.6833;25.5500;18.2500;23.1667;24.6667;26.8500;24.8500;16.1167;27.5000;25.5167;14.6333;21.3333;16.6500;12.3500;23.6167;13.1667;15.8667;15.3500;13.6000;7.5833;27.4500;15.7667;17.9000;18.6500;28.6167;26.8000;19.7000;14.1667;14.3833;16.8167;22.3167;15.2333;18.4833;21.4500;13.2167;28.6167;17.0167;20.1167;28.4833;19.3333;15.3167;19.6333;10.5667;17.1833;25.0500;16.3667;25.8000;19.3000;16.4667;19.4667;27.2833;25.1167;13.9000;17.3500;16.9833;16.9500;17.5167;23.5333;21.7833;20.4000;21.8333;21.7500;23.0667;22.0167;23.7167;17.4833;25.8333;22.2833;18.0500;21.3333;18.0500;18.0500;18.0500;20.1667;19.0833;22.0500;20.2333;19.6167;17.3000;15.2500;18.4000;7.1333;14.8667;19.3333;16.8667;16.8000;16.3167;22.7000;13.3167;19.3833;0.0000;13.0333;20.0500;19.8500;17.2500;19.6833;16.8500;17.1833;14.9833;15.6667;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000;8.4000
123;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;17.3667;6.8833;21.8333;9.6000;10.5167;26.7667;8.3500;10.5167;17.8833;6.8000;18.5000;9.6833;15.0667;3.8667;16.1000;7.4833;12.9833;15.2333;23.6667;14.6667;9.8000;24.3167;16.0667;8.1667;9.0833;4.8167;11.0000;13.4333;7.4833;3.0167;20.4667;8.3667;13.1833;24.2667;8.0333;6.3833;9.2167;25.6333;22.4500;8.2667;1.9167;6.5000;4.5667;14.1500;7.2167;7.7167;10.3333;8.4333;25.6333;5.3833;10.4833;29.2833;8.5667;3.5333;8.2000;11.5167;5.9167;21.8667;6.0833;15.8333;9.8667;8.9333;8.7000;18.8000;18.1667;6.0833;4.5000;6.2000;5.9833;5.2667;18.3833;11.5833;11.3833;11.6333;12.7333;13.6333;12.5833;14.2833;8.9000;17.4000;13.2667;7.2833;11.1500;7.2833;7.2833;7.2833;11.1500;7.3000;11.8667;10.8000;8.1833;5.3167;7.3667;6.9667;13.5167;7.0500;9.9000;5.3667;4.9667;4.4833;15.9167;8.1500;7.6000;13.0333;0.0000;8.3167;10.2667;6.7667;9.9667;4.3500;7.6000;5.2667;5.6833;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500;13.8500
124;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;19.7000;9.0167;24.4333;7.0167;10.3833;29.3667;11.2667;6.9500;12.9500;6.6833;23.0333;9.2167;14.9000;11.6167;14.0000;9.3833;12.3833;10.3000;26.2667;12.5667;11.5333;26.9167;13.9667;15.9500;10.4333;12.5667;10.5333;9.9167;15.2667;11.3000;27.3167;16.2500;15.2500;26.6500;6.8333;7.1833;6.6500;27.9333;26.2167;0.8000;9.6000;12.3833;8.0167;14.8833;14.9667;10.8000;2.0167;16.1833;27.9333;10.4500;7.3500;31.8833;10.2833;11.2500;3.3667;10.7500;5.0833;24.4667;6.0000;11.4333;7.3500;16.6833;11.6833;21.1333;12.1833;13.8333;12.7833;6.5833;11.2167;7.2667;13.8833;3.2667;3.5667;3.3167;7.4667;6.2333;5.7000;8.5500;11.0333;15.6500;6.3333;9.1833;12.2500;9.1833;9.1833;9.1833;3.5333;15.0500;13.5000;6.1667;0.4333;8.9667;11.4333;3.1667;17.6500;14.8000;5.4667;10.6833;12.5333;10.7333;15.6333;7.3833;15.2167;20.0500;8.3167;0.0000;7.3000;5.5167;5.0333;10.3833;7.2000;5.1667;5.8500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500;14.7500
125;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;16.1167;7.1833;20.8500;3.6000;13.6833;25.7833;9.4333;3.7167;11.0833;10.5500;24.9000;12.8500;11.3167;10.6833;10.4167;7.5500;8.8000;8.4333;22.6833;8.9833;15.2667;23.3333;10.3833;14.9833;10.7167;13.7167;14.1667;6.3333;14.3000;11.7500;27.2833;15.1833;18.8833;23.0667;10.7667;11.1167;1.9167;24.6500;22.6333;7.8000;11.2167;13.3167;11.8500;11.3000;14.0333;9.0167;5.2833;15.2500;24.6500;9.0833;7.5500;28.3000;8.6333;10.0167;7.5000;14.4000;9.0167;20.8833;9.8333;7.8500;4.7167;15.7500;10.0000;17.5500;11.1333;12.9000;12.4333;10.2333;12.6667;8.5833;12.0167;5.6500;5.0167;5.7000;10.6500;6.3333;5.7833;7.4833;14.7333;12.0667;8.4000;7.3500;8.6667;7.3500;7.3500;7.3500;6.7667;13.7833;10.0167;4.0000;7.4333;12.2833;14.1833;5.7167;20.3333;13.8667;3.1000;12.0000;13.5667;10.3000;13.0667;11.3167;14.0833;19.8500;10.2667;7.3000;0.0000;8.7833;8.0333;8.9667;5.4500;8.4333;9.1167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167;18.0167
126;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;21.9667;9.9833;26.4333;8.0500;7.4833;31.3667;12.2333;8.9667;16.3333;2.9833;19.8833;6.6500;18.2833;10.1000;17.3833;10.3500;15.7667;13.6833;28.2667;15.9500;8.4000;28.9167;17.3500;14.4000;10.4000;11.0167;7.9667;13.3000;13.7167;9.7500;24.6500;13.3500;12.6833;28.6000;4.8667;4.3833;7.6667;30.2333;27.0500;5.1667;8.0833;9.6833;6.6333;18.2667;13.4167;11.8167;7.3667;14.6667;30.2333;11.4333;8.3167;31.1500;11.4333;9.7667;5.1000;8.4833;1.3833;26.4333;2.3000;14.8167;8.3167;15.1667;12.8000;23.4000;16.6167;11.5667;11.2333;3.6167;9.4500;7.0333;17.2667;8.6167;8.1000;8.6667;9.4500;10.7667;10.2333;12.7333;8.0667;19.0333;9.9833;10.1500;15.0500;10.1500;10.1500;10.1500;7.8667;13.5333;16.4667;9.2500;5.0833;6.4500;8.6333;3.8667;15.3000;13.2833;8.3500;9.3667;11.1667;9.4167;19.6500;5.1500;13.8333;17.2500;6.7667;5.5167;8.7833;0.0000;6.4167;9.1333;7.7000;3.0000;3.0167;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667;12.2667
127;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;20.1500;11.8667;24.8833;8.2833;9.9500;29.8167;14.1167;7.4000;13.4000;7.7833;22.6000;8.7167;15.3500;13.0500;14.4500;12.2333;12.8333;10.7500;26.7167;13.0167;11.5667;27.3667;14.4167;17.6000;13.8500;14.2500;10.0333;10.3667;16.9500;12.9833;26.8167;15.8167;14.7500;27.1000;6.3333;7.6167;7.1000;28.6833;26.6667;4.9667;11.2833;12.9167;9.8667;15.3333;16.6833;13.7000;4.5000;17.8667;28.6833;13.9167;11.3833;32.3333;13.3167;12.9667;7.5333;10.5500;6.1833;24.9167;7.1000;11.8833;9.7500;18.3667;14.6833;21.5833;13.6833;14.8000;14.4667;7.4167;14.2500;10.4833;14.3333;5.4000;4.0167;5.4500;6.9000;6.6833;6.1500;9.8000;12.0333;16.1000;5.9000;12.0333;12.7000;12.0333;12.0333;12.0333;3.7833;16.7667;14.0500;7.5500;4.6000;10.1667;11.8667;6.9333;17.7333;15.9500;6.3500;14.1667;14.4000;13.9167;17.1000;7.5833;17.0333;19.6833;9.9667;5.0333;8.0333;6.4167;0.0000;13.9000;11.0833;5.9000;6.5833;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333;14.3333
128;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.4167;4.7500;21.8833;8.2667;13.2500;26.8167;8.4000;9.1833;16.5500;9.2500;22.3167;12.4167;15.1167;7.6833;16.1500;7.5333;13.0333;13.9000;23.7167;14.7167;13.4833;24.3667;16.1167;11.9833;6.8333;8.6333;13.7333;13.5167;11.3000;4.8000;24.2833;12.1833;17.0000;24.3167;10.7667;8.8333;7.8833;25.6833;22.5000;10.0333;5.3000;8.5833;7.0167;14.2000;11.0333;7.7667;10.7500;12.2500;25.6833;5.4333;7.3833;29.3333;8.6167;7.3500;9.1167;14.2500;8.3667;21.9167;8.5333;15.0333;8.5333;12.7500;8.7500;18.8500;16.8333;9.9000;8.8500;8.6500;9.3667;6.0500;17.4833;11.3833;10.9833;11.4333;15.4667;12.3000;11.2500;12.9500;12.1000;17.4500;14.3667;7.3333;11.2000;7.3333;7.3333;7.3333;12.2667;11.1167;11.9167;9.4667;9.9500;7.7667;9.7333;7.3333;17.3333;10.8667;8.5667;9.1833;8.7833;8.3000;15.9667;10.8833;11.4167;16.8500;4.3500;10.3833;8.9667;9.1333;13.9000;0.0000;6.3167;8.8833;9.2500;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167;17.8167
129;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;16.8833;4.5167;21.3500;4.7500;12.8167;26.2833;6.7667;5.6667;13.0333;9.0500;22.6500;11.5833;14.5833;8.0167;14.0833;4.8833;12.0833;10.3833;23.1833;12.6500;13.9000;23.8333;14.0500;12.3167;8.5167;11.0500;12.9000;10.0000;11.6333;9.0833;24.6167;12.5167;17.3333;23.7833;9.2000;9.5500;4.3667;25.1500;21.9667;6.8500;8.5500;10.6500;9.3167;13.6667;11.3667;6.3500;7.2333;12.5833;25.1500;6.5667;5.8333;28.8000;5.9667;7.3500;5.9333;13.4167;7.4500;21.3833;8.3667;11.5167;5.0167;13.0833;7.3333;18.3167;13.3167;10.2333;9.7667;9.3500;10.0000;7.0167;13.9667;7.8667;7.4667;7.9167;13.1000;8.7833;7.7333;9.4333;13.0000;15.7333;10.8333;4.6833;9.5833;4.6833;4.6833;4.6833;8.7500;11.1167;11.3833;5.9500;6.7667;9.6167;11.5167;4.1500;17.6667;11.2000;5.0500;9.3333;10.9000;8.7167;15.4333;9.8833;11.4167;17.1833;7.6000;7.2000;5.4500;7.7000;11.0833;6.3167;0.0000;7.6667;8.3500;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000;17.2000
130;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;20.5000;9.6333;24.9667;7.7000;5.2500;29.9000;11.4833;8.6167;15.5000;3.1000;17.9000;4.4167;17.4500;8.3500;16.5500;10.0000;14.9333;12.8500;26.8000;15.1167;6.8667;27.2667;16.5167;12.9333;9.1500;9.5833;5.7333;12.4667;12.2167;8.2833;22.4167;11.1167;10.4500;26.3667;2.7667;2.9167;7.3167;28.7667;25.5833;4.8167;6.5833;8.2167;5.1667;17.4333;11.9833;11.4333;7.0167;13.1667;28.7667;9.9667;7.9667;28.9167;11.0833;8.2667;4.7500;6.2500;2.2000;25.0000;2.4500;13.9833;7.9667;13.7000;12.4167;21.9333;15.7833;10.1000;9.7667;2.7333;10.2667;5.7833;16.4333;7.5000;6.1167;7.5500;7.4667;8.7833;8.2500;11.9000;7.2833;18.2000;8.0000;9.8000;14.7000;9.8000;9.8000;9.8000;5.8833;12.0333;15.0000;8.9000;4.7333;5.4667;7.1667;3.5167;13.0333;11.2500;8.0000;10.1333;9.7333;9.2167;19.2000;2.8833;12.3333;14.9833;5.2667;5.1667;8.4333;3.0000;5.9000;8.8833;7.6667;0.0000;1.9333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333;10.0333
131;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;20.9167;10.3167;25.3833;8.3833;5.9333;30.3167;11.9000;9.3000;16.1833;1.4333;18.3333;5.1000;18.1333;9.0333;17.2333;10.6833;15.6167;13.5333;27.2167;15.8000;6.8500;27.8667;17.2000;13.3167;9.5667;9.9667;6.4167;13.1500;12.6667;8.7000;23.1000;11.8000;11.1333;27.0500;3.4500;3.3333;8.0000;29.1833;26.0000;5.5000;7.0000;8.6333;5.5833;17.7000;12.3667;11.8500;7.7000;13.6167;29.1833;10.3833;8.6500;29.6000;11.7667;8.7167;5.4333;6.9333;2.6167;25.4167;0.7167;14.6667;8.6500;14.0833;12.8333;22.3500;16.4667;10.5167;10.1833;2.4167;8.9500;6.2000;17.1167;8.1833;6.8000;8.2333;8.1500;9.4667;8.9333;12.5833;7.5667;18.8833;8.6833;10.4833;14.7000;10.4833;10.4833;10.4833;6.5667;12.4500;15.4167;9.5833;5.4167;5.8833;7.5833;4.2000;13.7167;11.9333;8.7167;8.8667;10.1167;8.9167;19.4667;3.5667;12.7500;15.6667;5.6833;5.8500;9.1167;3.0167;6.5833;9.2500;8.3500;1.9333;0.0000;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167;10.7167
132;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;25.3833;17.8000;22.5333;17.2333;11.4333;30.2833;19.2167;18.1500;20.9833;11.4167;9.9667;8.1500;23.4667;12.5833;21.3000;19.2500;23.6333;21.8333;26.0667;24.1000;11.9667;25.3333;21.3333;15.1667;18.9667;17.0000;6.7167;21.4500;14.1667;16.3500;16.9000;14.5167;3.1333;24.4333;10.4667;12.3000;16.8500;28.0333;25.5500;14.2500;15.1667;14.7167;15.0500;21.9000;15.4500;18.4167;15.5167;14.2167;28.0333;18.0167;17.2500;28.0500;17.9667;15.4833;14.2667;5.0833;10.8833;24.6333;10.7000;22.9667;17.5000;17.4667;20.4000;27.3333;22.1167;14.5000;17.9000;11.2000;15.4000;15.7333;22.4000;16.4833;15.1000;16.5333;16.0667;17.7667;17.2333;20.8833;16.3500;25.5667;16.9833;18.7167;22.3333;18.7167;18.7167;18.7167;14.8667;20.0833;21.3833;18.4333;14.3167;14.7333;16.2500;13.0500;7.3500;15.3667;17.4333;15.3167;17.1500;15.4167;20.9167;10.2500;19.8833;8.4000;13.8500;14.7500;18.0167;12.2667;14.3333;17.8167;17.2000;10.0333;10.7167;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
133;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;25.3833;17.8000;22.5333;17.2333;11.4333;30.2833;19.2167;18.1500;20.9833;11.4167;9.9667;8.1500;23.4667;12.5833;21.3000;19.2500;23.6333;21.8333;26.0667;24.1000;11.9667;25.3333;21.3333;15.1667;18.9667;17.0000;6.7167;21.4500;14.1667;16.3500;16.9000;14.5167;3.1333;24.4333;10.4667;12.3000;16.8500;28.0333;25.5500;14.2500;15.1667;14.7167;15.0500;21.9000;15.4500;18.4167;15.5167;14.2167;28.0333;18.0167;17.2500;28.0500;17.9667;15.4833;14.2667;5.0833;10.8833;24.6333;10.7000;22.9667;17.5000;17.4667;20.4000;27.3333;22.1167;14.5000;17.9000;11.2000;15.4000;15.7333;22.4000;16.4833;15.1000;16.5333;16.0667;17.7667;17.2333;20.8833;16.3500;25.5667;16.9833;18.7167;22.3333;18.7167;18.7167;18.7167;14.8667;20.0833;21.3833;18.4333;14.3167;14.7333;16.2500;13.0500;7.3500;15.3667;17.4333;15.3167;17.1500;15.4167;20.9167;10.2500;19.8833;8.4000;13.8500;14.7500;18.0167;12.2667;14.3333;17.8167;17.2000;10.0333;10.7167;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
134;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;25.3833;17.8000;22.5333;17.2333;11.4333;30.2833;19.2167;18.1500;20.9833;11.4167;9.9667;8.1500;23.4667;12.5833;21.3000;19.2500;23.6333;21.8333;26.0667;24.1000;11.9667;25.3333;21.3333;15.1667;18.9667;17.0000;6.7167;21.4500;14.1667;16.3500;16.9000;14.5167;3.1333;24.4333;10.4667;12.3000;16.8500;28.0333;25.5500;14.2500;15.1667;14.7167;15.0500;21.9000;15.4500;18.4167;15.5167;14.2167;28.0333;18.0167;17.2500;28.0500;17.9667;15.4833;14.2667;5.0833;10.8833;24.6333;10.7000;22.9667;17.5000;17.4667;20.4000;27.3333;22.1167;14.5000;17.9000;11.2000;15.4000;15.7333;22.4000;16.4833;15.1000;16.5333;16.0667;17.7667;17.2333;20.8833;16.3500;25.5667;16.9833;18.7167;22.3333;18.7167;18.7167;18.7167;14.8667;20.0833;21.3833;18.4333;14.3167;14.7333;16.2500;13.0500;7.3500;15.3667;17.4333;15.3167;17.1500;15.4167;20.9167;10.2500;19.8833;8.4000;13.8500;14.7500;18.0167;12.2667;14.3333;17.8167;17.2000;10.0333;10.7167;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
135;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;25.3833;17.8000;22.5333;17.2333;11.4333;30.2833;19.2167;18.1500;20.9833;11.4167;9.9667;8.1500;23.4667;12.5833;21.3000;19.2500;23.6333;21.8333;26.0667;24.1000;11.9667;25.3333;21.3333;15.1667;18.9667;17.0000;6.7167;21.4500;14.1667;16.3500;16.9000;14.5167;3.1333;24.4333;10.4667;12.3000;16.8500;28.0333;25.5500;14.2500;15.1667;14.7167;15.0500;21.9000;15.4500;18.4167;15.5167;14.2167;28.0333;18.0167;17.2500;28.0500;17.9667;15.4833;14.2667;5.0833;10.8833;24.6333;10.7000;22.9667;17.5000;17.4667;20.4000;27.3333;22.1167;14.5000;17.9000;11.2000;15.4000;15.7333;22.4000;16.4833;15.1000;16.5333;16.0667;17.7667;17.2333;20.8833;16.3500;25.5667;16.9833;18.7167;22.3333;18.7167;18.7167;18.7167;14.8667;20.0833;21.3833;18.4333;14.3167;14.7333;16.2500;13.0500;7.3500;15.3667;17.4333;15.3167;17.1500;15.4167;20.9167;10.2500;19.8833;8.4000;13.8500;14.7500;18.0167;12.2667;14.3333;17.8167;17.2000;10.0333;10.7167;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
136;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;25.3833;17.8000;22.5333;17.2333;11.4333;30.2833;19.2167;18.1500;20.9833;11.4167;9.9667;8.1500;23.4667;12.5833;21.3000;19.2500;23.6333;21.8333;26.0667;24.1000;11.9667;25.3333;21.3333;15.1667;18.9667;17.0000;6.7167;21.4500;14.1667;16.3500;16.9000;14.5167;3.1333;24.4333;10.4667;12.3000;16.8500;28.0333;25.5500;14.2500;15.1667;14.7167;15.0500;21.9000;15.4500;18.4167;15.5167;14.2167;28.0333;18.0167;17.2500;28.0500;17.9667;15.4833;14.2667;5.0833;10.8833;24.6333;10.7000;22.9667;17.5000;17.4667;20.4000;27.3333;22.1167;14.5000;17.9000;11.2000;15.4000;15.7333;22.4000;16.4833;15.1000;16.5333;16.0667;17.7667;17.2333;20.8833;16.3500;25.5667;16.9833;18.7167;22.3333;18.7167;18.7167;18.7167;14.8667;20.0833;21.3833;18.4333;14.3167;14.7333;16.2500;13.0500;7.3500;15.3667;17.4333;15.3167;17.1500;15.4167;20.9167;10.2500;19.8833;8.4000;13.8500;14.7500;18.0167;12.2667;14.3333;17.8167;17.2000;10.0333;10.7167;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
